gps_time,utc_time,heading,pitch,roll,heading_radians,pitch_radians,roll_radians,gyroX,gyroY,gyroZ,accX,accY,accZ,latitude,longitude,altitude,utm_x_position,utm_y_position,local_x,local_y,east_speed,north_speed,vertical_speed,vehicle_lat_speed,vehicle_lon_speed,position_type,GNSS_info1,GNSS_info2
1676336668880.0,2023-02-14 09:04:28:943971,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.033530000000000004,-0.025210000000000003,0.0017800000000000001,0.18872840000000002,-0.0798504,9.7969228,31.030704206000003,121.44349629800001,16.354,351445.72869883943,3434045.0801170636,189.6486988394172,265.67011706344783,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336668900.0,2023-02-14 09:04:28:959286,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.009420000000000001,0.011590000000000001,0.02595,0.1917664,-0.09822539999999999,9.8036554,31.030704206000003,121.44349629800001,16.354,351445.72869883943,3434045.0801170636,189.6486988394172,265.67011706344783,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336668920.0,2023-02-14 09:04:28:979282,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,-0.037380000000000004,-0.00444,0.02239,0.18948299999999998,-0.0945798,9.775598,31.030704207000003,121.44349629800001,16.354,351445.72870039206,3434045.080227908,189.64870039204834,265.6702279080637,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336668940.0,2023-02-14 09:04:28:999286,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.0036600000000000005,0.02825,0.01111,0.1929228,-0.07656740000000001,9.7776756,31.030704207000003,121.44349629800001,16.354,351445.72870039206,3434045.080227908,189.64870039204834,265.6702279080637,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336668960.0,2023-02-14 09:04:29:019311,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.0078000000000000005,-0.0014700000000000002,0.01939,0.1958628,-0.07748859999999999,9.7936986,31.030704208000003,121.44349629700001,16.354,351445.72860649106,3434045.0803400907,189.6486064910423,265.6703400905244,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336668980.0,2023-02-14 09:04:29:039297,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.048990000000000006,-0.028690000000000004,-0.006280000000000001,0.18878720000000002,-0.09803919999999999,9.7917974,31.030704208000003,121.44349629700001,16.354,351445.72860649106,3434045.0803400907,189.6486064910423,265.6703400905244,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336669000.0,2023-02-14 09:04:29:059312,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.00521,0.039920000000000004,-0.011850000000000001,0.1861216,-0.0944328,9.787015,31.030704208000003,121.44349629700001,16.354,351445.72860649106,3434045.0803400907,189.6486064910423,265.6703400905244,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336669020.0,2023-02-14 09:04:29:079300,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,-0.014530000000000001,0.009890000000000001,0.0018300000000000002,0.1961568,-0.0715498,9.7891416,31.030704205000003,121.443496299,16.354,351445.72879273805,3434045.08000488,189.64879273803672,265.6700048800558,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336669040.0,2023-02-14 09:04:29:099309,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.041920000000000006,0.019420000000000003,-0.0013900000000000002,0.1964606,-0.0726082,9.787211000000001,31.030704205000003,121.44349629800001,16.354,351445.72869728674,3434045.080006217,189.64869728672784,265.67000621696934,0.0,0.0,0.0,0.0,-0.0,50,5,188
1676336669060.0,2023-02-14 09:04:29:119309,199.88,0.5,1.12,3.4885640792393433,0.008726646185809844,0.019547687456214054,0.0025900000000000003,0.024540000000000003,-0.007930000000000001,0.1864352,-0.0972454,9.7874952,31.030704206000003,121.44349629800001,16.354,351445.72869883943,3434045.0801170636,189.6486988394172,265.67011706344783,0.0,0.0,0.0,0.0,-0.0,50,5,188
