gps_time,utc_time,heading,pitch,roll,heading_radians,pitch_radians,roll_radians,gyroX,gyroY,gyroZ,accX,accY,accZ,latitude,longitude,altitude,utm_x_position,utm_y_position,local_x,local_y,east_speed,north_speed,vertical_speed,vehicle_lat_speed,vehicle_lon_speed,position_type,GNSS_info1,GNSS_info2
1669723324535.0,2022-11-29 20:02:04:522346,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,0.06531,0.008180000000000002,0.00674,-0.1111124,0.2423344,9.7838104,31.028817786,121.44167357600001,15.294,351268.81371751917,3433838.418424993,12.73371751914965,59.0084249926731,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324555.0,2022-11-29 20:02:04:542349,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,-0.0011500000000000002,-0.00838,-0.00657,-0.11295480000000001,0.24016859999999998,9.785055,31.028817787,121.441673577,15.294,351268.8138145268,3433838.418534498,12.73381452675676,59.008534498047084,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324575.0,2022-11-29 20:02:04:562287,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,-0.07551000000000001,-0.035620000000000006,0.023880000000000002,-0.1109556,0.2420698,9.786574,31.028817787,121.441673578,15.294,351268.81390998245,3433838.418533159,12.733909982431214,59.00853315880522,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324595.0,2022-11-29 20:02:04:582349,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,0.008450000000000001,0.00824,-0.0068000000000000005,-0.1109948,0.2434908,9.7843494,31.028817788,121.44167357900001,15.294,351268.81400699005,3433838.4186426657,12.734006990038324,59.00864266557619,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324615.0,2022-11-29 20:02:04:602402,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,-0.00905,0.004410000000000001,0.01306,-0.10880940000000001,0.2427558,9.7832812,31.028817781,121.44167357600001,15.294,351268.81370974716,3433838.4178707665,12.73370974714635,59.007870766334236,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324635.0,2022-11-29 20:02:04:622402,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,0.035710000000000006,0.0728,-0.00404,-0.1074472,0.2420502,9.7832616,31.028817781,121.441673577,15.294,351268.8138052004,3433838.417869428,12.733805200376082,59.007869428023696,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324655.0,2022-11-29 20:02:04:642397,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,0.016630000000000002,-0.01098,0.04472,-0.10566360000000001,0.241815,9.7834772,31.028817782,121.44167357900001,15.294,351268.8139976637,3433838.4179775957,12.733997663657647,59.0079775955528,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324675.0,2022-11-29 20:02:04:662408,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,9e-05,0.06130000000000001,-0.00455,-0.1061928,0.2395316,9.7844964,31.028817783,121.44167358000001,15.294,351268.8140946737,3433838.418087102,12.734094673709478,59.00808710185811,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324695.0,2022-11-29 20:02:04:682394,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,0.022820000000000003,-0.02611,0.03151,-0.1054578,0.2410604,9.7833596,31.028817783,121.441673581,15.294,351268.81419012696,3433838.4180857637,12.734190126939211,59.00808576354757,0.0,0.0,0.0,0.0,0.0,50,5,188
1669723324715.0,2022-11-29 20:02:04:702453,19.5,-1.3900000000000001,-0.65,0.34033920124658396,-0.02426007639655137,-0.011344640041552799,-0.008100000000000001,0.02279,-0.02324,-0.1056734,0.2406194,9.782654,31.028817784,121.441673581,15.294,351268.81419168133,3433838.418196609,12.734191681316588,59.00819660862908,0.0,0.0,0.0,0.0,0.0,50,5,188
