gps_time,utc_time,heading,pitch,roll,heading_radians,pitch_radians,roll_radians,gyroX,gyroY,gyroZ,accX,accY,accZ,latitude,longitude,altitude,utm_x_position,utm_y_position,local_x,local_y,east_speed,north_speed,vertical_speed,vehicle_lat_speed,vehicle_lon_speed,position_type,GNSS_info1,GNSS_info2
1675214341810.0,2023-02-01 09:19:01:844802,202.51,-0.35000000000000003,-0.7000000000000001,3.5344662381767034,-0.006108652330066892,-0.012217304660133784,0.011200000000000002,-0.05629000000000001,-0.012770000000000002,-0.13547520000000002,0.161259,9.8065954,31.030669330000002,121.44343346900001,16.1,351439.6773868562,3434041.298295675,183.59738685615594,261.88829567469656,0.0,-0.01,0.0,0.009238127390807701,0.003828446461844347,50,5,188
1675214341830.0,2023-02-01 09:19:01:864470,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.012910000000000001,-0.06896000000000001,-0.027600000000000003,-0.1357496,0.1846026,9.784712,31.030669328000002,121.44343346800001,16.1,351439.6772882993,3434041.298075322,183.59728829929372,261.88807532191277,0.0,-0.01,0.0,0.009238127390807701,0.003828446461844347,50,5,188
1675214341850.0,2023-02-01 09:19:01:884426,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.06272000000000001,-0.025920000000000002,-0.044360000000000004,-0.1381996,0.1918448,9.773275400000001,31.030669326,121.443433467,16.1,351439.6771897425,3434041.297854969,183.59718974248972,261.8878549686633,-0.01,-0.01,0.0,0.005409680928963354,0.013066573852652048,50,5,188
1675214341870.0,2023-02-01 09:19:01:904338,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.0369,-0.040440000000000004,-0.03712,-0.13950300000000002,0.1829856,9.7764212,31.030669324,121.44343346500001,16.099,351439.676995732,3434041.2976359534,183.59699573199032,261.8876359532587,-0.01,-0.01,0.0,0.005409680928963354,0.013066573852652048,50,5,188
1675214341890.0,2023-02-01 09:19:01:924352,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,0.0333,0.00177,-0.02059,-0.140042,0.17267600000000002,9.794561,31.030669322,121.443433463,16.099,351439.67680172145,3434041.2974169375,183.5968017214327,261.8874169373885,-0.01,-0.01,0.0,0.005409680928963354,0.013066573852652048,50,5,188
1675214341910.0,2023-02-01 09:19:01:944766,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.004260000000000001,0.00941,-0.01531,-0.136318,0.16099439999999998,9.804517800000001,31.03066932,121.44343346100001,16.099,351439.6766077133,3434041.297197921,183.59660771326162,261.8871979210526,-0.01,-0.01,0.0,0.005409680928963354,0.013066573852652048,50,5,188
1675214341930.0,2023-02-01 09:19:01:964736,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.030080000000000003,0.03603,-0.01642,-0.1309182,0.19307960000000002,9.7841142,31.030669318,121.443433458,16.099,351439.67631824897,3434041.2969802427,183.5963182489504,261.88698024256155,-0.01,-0.02,0.0,0.014647808319771055,0.016895020314496394,50,5,188
1675214341950.0,2023-02-01 09:19:01:984740,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.01246,-0.021640000000000003,0.01433,-0.1258614,0.21457099999999998,9.7674444,31.030669316,121.44343345600001,16.099,351439.67612424085,3434041.296761228,183.59612424083753,261.8867612276226,-0.02,-0.02,0.0,0.010819361857926708,0.026133147705304095,50,5,188
1675214341970.0,2023-02-01 09:19:02:004734,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.02373,0.027870000000000002,-0.0177,-0.12568500000000002,0.2009784,9.7826834,31.030669313,121.44343345200001,16.099,351439.6757377748,3434041.2964340416,183.59573777479818,261.8864340414293,-0.02,-0.02,0.0,0.010819361857926708,0.026133147705304095,50,5,188
1675214341990.0,2023-02-01 09:19:02:024762,202.51,-0.35000000000000003,-0.71,3.5344662381767034,-0.006108652330066892,-0.01239183758384998,-0.022060000000000003,-0.01557,0.00136,-0.11945220000000001,0.2066526,9.790347,31.030669311,121.44343344900001,16.099,351439.6754483129,3434041.2962163626,183.5954483128735,261.8862163624726,-0.02,-0.02,0.0,0.010819361857926708,0.026133147705304095,50,5,188
