index,heading,local_x,local_y,longitude,latitude,altitude,s
1,111.76999999999998,-1176.8717282596626,-15.791987712029368,121.429224544,31.027992032,15.326,0
108,111.65999999999995,-1177.0802814827184,-15.227274658624085,121.429222276,31.027997099,15.318,0.6019927570438661
140,111.45,-1177.299454907887,-14.643896623514593,121.429219894,31.028002333000003,15.32,1.2251836765447042
162,111.51999999999998,-1177.515955805604,-14.074082183185965,121.429217542,31.028007445000004,15.324,1.8347418239920001
180,111.58999999999996,-1177.7322890305077,-13.492407293990254,121.42921519,31.028012664,15.329,2.4553429365578885
195,111.59999999999997,-1177.9459262246964,-12.922633321024476,121.429212868,31.028017776,15.337,3.0638519595066542
209,111.54000000000002,-1178.1610104075517,-12.326895912643522,121.429210527,31.028023122,15.336,3.6972272554086554
222,111.54000000000002,-1178.3833413164248,-11.73050172906369,121.42920811,31.028028473000003,15.356,4.333715319120931
234,111.58999999999996,-1178.6079815584817,-11.115116568747908,121.429205666,31.028033995,15.36,4.98881999311454
245,111.71999999999996,-1178.830040027504,-10.51296111755073,121.429203251,31.028039398,15.363,5.630615249462733
255,111.82999999999998,-1179.0422998624272,-9.933561116922649,121.429200942,31.028044597,15.373,6.247671647411412
265,111.90999999999995,-1179.2686316990294,-9.323030191939324,121.429198481,31.028050075000003,15.421,6.898804591302835
274,111.82,-1179.4838178071077,-8.748023512773216,121.429196142,31.028055234000004,15.355,7.512757148261058
283,111.8,-1179.7108071694383,-8.156995945144445,121.429193677,31.028060536,15.338,8.145874638391012
292,111.77999999999996,-1179.940452968527,-7.531007586047053,121.429191179,31.028066153,15.37,8.812656925771652
300,111.88,-1180.154379283602,-6.954688285943121,121.429188853,31.028071324000003,15.377,9.427399476726002
308,111.93,-1180.3736867241678,-6.3605541293509305,121.429186468,31.028076655000003,15.373,10.060717050710002
316,111.94,-1180.5991216962575,-5.747375023551285,121.429184016,31.028082157000004,15.371,10.714023672772218
324,111.92000000000002,-1180.8394066370092,-5.117577625904232,121.429181406,31.028087807,15.374,11.388102017503055
331,111.89999999999998,-1181.0546819939627,-4.555651995353401,121.429179068,31.028092848000004,15.379,11.989852708056382
338,111.89999999999998,-1181.266461163934,-3.976036991458386,121.429176764,31.028098049,15.386,12.606945869235448
345,111.89,-1181.483773316315,-3.3825962115079165,121.4291744,31.028103374,15.388,13.238924136963547
352,111.82999999999998,-1181.7101958507556,-2.785257154610008,121.42917194,31.028108733000003,15.384,13.877736404377227
359,111.82,-1181.9416834891308,-2.174764137715101,121.429169425,31.02811421,15.387,14.530643940248885
366,111.76999999999998,-1182.1692056176837,-1.5539056309498849,121.42916695,31.028119781,15.394,15.19187884888875
373,111.7,-1182.4010450041387,-0.927775323856622,121.429164429,31.028125399,15.391,15.859552918006719
380,111.65999999999995,-1182.6363659312483,-0.2912851250730455,121.42916187,31.02813111,15.394,16.53815126156737
387,111.59999999999997,-1182.87644848536,0.3528113751672208,121.42915926,31.028136889,15.399,17.225537568101455
394,111.58999999999996,-1183.1154401393724,1.0065379245206714,121.42915666,31.028142755,15.398,17.92158024783965
401,111.54000000000002,-1183.3561045118258,1.6635032827034593,121.429154042,31.02814865,15.399,18.621239323404787
407,111.5,-1183.5640433998196,2.237853297498077,121.429151779,31.028153804,15.402,19.23207196876248
413,111.51999999999998,-1183.7754405784071,2.8107000589370728,121.42914948,31.028158944,15.399,19.84268000933016
419,111.51999999999998,-1183.9918153635226,3.389382293447852,121.429147128,31.028164136,15.398,20.460491611820885
425,111.51999999999998,-1184.2063732231036,3.9750234987586737,121.429144794,31.028169391,15.399,21.08419883196979
431,111.51999999999998,-1184.421503786696,4.560672806575894,121.429142454,31.028174646000004,15.397,21.708110902007174
437,111.5,-1184.6379689995083,5.153214764781296,121.429140099,31.028179963000003,15.395,22.338954115961176
443,111.44,-1184.8567125696572,5.7466758750379086,121.42913772,31.028185288000003,15.399,22.971445095239552
449,111.42000000000002,-1185.075136720261,6.349223605357111,121.429135343,31.028190695000003,15.399,23.61236075028304
455,111.39999999999998,-1185.2940787323168,6.955659021623433,121.42913296,31.028196137,15.398,24.257108389863937
461,111.42000000000002,-1185.514549562009,7.562005188781768,121.429130561,31.028201578,15.401,24.902292907016026
467,111.44,-1185.7359951559338,8.173686776775867,121.429128151,31.028207067,15.4,25.552825393644987
473,111.44,-1185.9614200548383,8.787531103938818,121.429125699,31.028212575,15.396,26.206752945470303
479,111.45999999999998,-1186.1849059335073,9.410217421595007,121.429123266,31.028218163,15.388,26.86832999174735
485,111.49,-1186.4125526251155,10.035734248813242,121.429120789,31.028223776,15.39,27.53398329289844
491,111.49,-1186.6416436462314,10.660384558606893,121.429118297,31.028229381000003,15.39,28.199318325405542
497,111.51999999999998,-1186.8760142977117,11.289765941910446,121.429115749,31.028235028,15.387,28.87092127948212
503,111.59999999999997,-1187.1073005931685,11.921210211701691,121.429113233,31.028240694,15.388,29.54339077047657
509,111.65999999999995,-1187.3397196542355,12.56032035453245,121.429110704,31.028246429000003,15.387,30.223449881595922
515,111.71999999999996,-1187.5757034221317,13.197152678854764,121.429108138,31.028252143000003,15.381,30.902599164163636
521,111.81,-1187.8131627255934,13.83766449475661,121.429105556,31.028257890000003,15.378,31.585711385625384
527,111.87,-1188.052390201192,14.481416467111558,121.429102955,31.028263666,15.38,32.272476547083215
533,111.92000000000002,-1188.2962792608887,15.126343018375335,121.429100305,31.028269452000004,15.383,32.961977910363
539,112.01999999999998,-1188.539999188797,15.776477956213055,121.429097656,31.028275285000003,15.385,33.656294005997346
545,112.08999999999996,-1188.78366110794,16.430714176036417,121.429095007,31.028281155,15.387,34.354431644410525
551,112.13,-1189.030958111456,17.084447452332824,121.42909232,31.02828702,15.39,35.05337585140077
557,112.19,-1189.2847678169492,17.743483571335673,121.429089564,31.028292932000003,15.387,35.75959676071521
563,112.20999999999998,-1189.537621376454,18.40261704986915,121.429086818,31.028298845,15.384,36.465565502996235
569,112.17000000000002,-1189.786752032116,19.06846082257107,121.42908411,31.028304819,15.382,37.176490262191315
575,112.08999999999996,-1190.0425488206674,19.735507511068132,121.429081332,31.028310803000004,15.383,37.89090140548913
581,112.0,-1190.295242449327,20.4059472293593,121.429078586,31.028316818,15.385,38.60738133251251
586,111.92000000000002,-1190.5021149902022,20.97462812345475,121.429076335,31.028321921000003,15.39,39.21252115724513
591,111.87,-1190.7129732321482,21.538265463896096,121.429074043,31.028326978000003,15.39,39.814308702593436
596,111.84999999999997,-1190.9143844337086,22.10831043962389,121.429071849,31.028332094000003,15.393,40.41888933945382
601,111.81,-1191.1249014221248,22.675823328085244,121.42906956,31.028337186,15.392,41.02418949721159
606,111.77999999999996,-1191.3445726361242,23.244130834005773,121.429067175,31.028342284,15.388,41.63347503252781
611,111.76999999999998,-1191.5561958584583,23.814431056380272,121.429064874,31.028347401,15.388,42.24177325862375
616,111.76,-1191.763703530596,24.385449178516865,121.429062616,31.028352525000003,15.383,42.84932665529309
621,111.73000000000002,-1191.9754768706043,24.958634088281546,121.429060313,31.028357668,15.385,43.46038220785782
626,111.69,-1192.1897726203897,25.53573502227664,121.429057983,31.028362846,15.384,44.07598610355219
631,111.67000000000002,-1192.402946392598,26.1111570908688,121.429055665,31.028368009,15.385,44.68962574876788
636,111.64999999999998,-1192.6180886465008,26.68915694439784,121.429053326,31.028373195,15.385,45.30636720196682
641,111.63,-1192.8301622220897,27.26811122847721,121.429051019,31.02837839,15.382,45.92294101305265
646,111.57999999999998,-1193.0428585124318,27.850289476569746,121.429048705,31.028383614000003,15.379,46.54275648920454
651,111.57999999999998,-1193.2557629271178,28.43125113239512,121.429046389,31.028388827,15.381,47.1615009722766
656,111.61,-1193.468025638198,29.01708188885823,121.429044079,31.028394084,15.379,47.78460059010129
661,111.61,-1193.6823257799842,29.600613238755614,121.429041748,31.02839932,15.381,48.406238255532415
666,111.62,-1193.892745161138,30.18176151812077,121.429039458,31.028404535000004,15.382,49.02430753852116
671,111.64,-1194.1066289578448,30.767726076301187,121.429037131,31.028409793,15.385,49.64808694018274
676,111.64999999999998,-1194.3188367223484,31.357436439488083,121.429034821,31.028415085,15.391,50.274816904174905
681,111.64999999999998,-1194.5360347443493,31.945332610048357,121.429032459,31.02842036,15.388,50.90155200620811
686,111.69,-1194.7591056178208,32.52976405248046,121.429030036,31.028425603,15.387,51.52710833899883
691,111.76,-1194.9759749142104,33.12064900808036,121.429027677,31.028430905,15.385,52.15653452408397
696,111.8,-1195.1959222379955,33.70991447288543,121.429025286,31.028436192,15.39,52.78551036881268
701,111.82,-1195.415243531403,34.302940586581826,121.429022901,31.028441513,15.393,53.417793376071074
706,111.84999999999997,-1195.6420227944618,34.895185199100524,121.429020438,31.028446826000003,15.393,54.05197199066713
711,111.89999999999998,-1195.8636020367849,35.49057146301493,121.429018029,31.028452168,15.393,54.68725315982486
716,111.89999999999998,-1196.0954887845437,36.08621431700885,121.429015512,31.028457511000003,15.392,55.326441608797616
721,111.89,-1196.3190364789334,36.68417837098241,121.429013082,31.028462876000003,15.39,55.964825961293386
726,111.88,-1196.5375625247252,37.28617353690788,121.429010704,31.028468278,15.388,56.60525691970111
731,111.86,-1196.7607799241086,37.887237223330885,121.429008277,31.028473671,15.385,57.24643050191104
736,111.83999999999996,-1196.9951263092807,38.491229934152216,121.429005733,31.028479089,15.378,57.89429269633863
741,111.82999999999998,-1197.2215593367,39.09444557549432,121.429003272,31.028484501,15.38,58.53860708067753
746,111.82,-1197.4405467415927,39.70431887637824,121.429000888,31.028489974000003,15.379,59.18660470924779
751,111.79000000000002,-1197.6655947698164,40.31095184152946,121.428998441,31.028495417,15.377,59.833636524088085
756,111.76999999999998,-1197.886420693947,40.92584018083289,121.428996037,31.028500935,15.38,60.486975454949764
761,111.74,-1198.1130584854982,41.53482384979725,121.428993573,31.028506399,15.379,61.13676449581186
766,111.68,-1198.3390296369323,42.14368723379448,121.428991116,31.028511862,15.381,61.78620855164194
771,111.67000000000002,-1198.5644749078783,42.755980079993606,121.428988664,31.028517356,15.379,62.438686980173145
776,111.64,-1198.80225415912,43.36700602574274,121.428986083,31.028522837,15.378,63.0943482331839
781,111.61,-1199.0299605094478,43.98143733246252,121.428983607,31.02852835,15.381,63.749616126993025
786,111.58999999999996,-1199.2500789075275,44.59908739570528,121.42898121,31.028533893,15.382,64.40531705714102
791,111.57999999999998,-1199.4766834868933,45.21716176625341,121.428978745,31.028539439000003,15.383,65.06362212541714
796,111.55,-1199.7038137533236,45.838569595944136,121.428976274,31.028545015,15.383,65.7252382140438
801,111.52999999999996,-1199.931896968803,46.46010177396238,121.428973793,31.028550592,15.381,66.38729878642027
806,111.51,-1200.1691721340758,47.0730053819716,121.428971217,31.02855609,15.381,67.04452807423846
811,111.5,-1200.3986447990756,47.697550636250526,121.428968721,31.028561694,15.38,67.70989600149707
816,111.51,-1200.6232085082447,48.32490905327722,121.428966276,31.028567324,15.371,68.37623483639268
821,111.51999999999998,-1200.8529032283695,48.95400302670896,121.428963777,31.028572969000003,15.368,69.0459503669438
826,111.51,-1201.091404809209,49.58144763531163,121.428961186,31.028578598000003,15.378,69.71719528567876
831,111.51,-1201.324117970711,50.21313424780965,121.428958655,31.028584266000003,15.38,70.39038425762162
836,111.54000000000002,-1201.5586243657162,50.846287494990975,121.428956105,31.028589947,15.392,71.06557036804938
841,111.55,-1201.791666003468,51.481748258695006,121.42895357,31.028595649000003,15.391,71.74241509701854
846,111.54000000000002,-1202.0253242191975,52.1141134579666,121.428951029,31.028601323,15.403,72.41656782973399
851,111.55,-1202.2597568675992,52.75247645331547,121.428948479,31.028607051,15.406,73.09661634305301
856,111.56,-1202.504481334996,53.39220450213179,121.428945821,31.02861279,15.422,73.78155578664271
861,111.54000000000002,-1202.7412705135648,54.03270731121302,121.428943246,31.028618537000003,15.427,74.46442690444479
866,111.57,-1202.9749018246655,54.67371981916949,121.428940704,31.028624289000003,15.441,75.14668830954058
871,111.57999999999998,-1203.210866187641,55.31853481195867,121.428938137,31.028630075,15.44,75.83332180385914
876,111.55,-1203.4521322280052,55.95976613974199,121.428935515,31.028635828,15.453,76.51843998195969
881,111.54000000000002,-1203.6895861890516,56.607263025827706,121.428932932,31.028641638000003,15.458,77.20810410391134
886,111.55,-1203.9334982502623,57.25041652377695,121.428930282,31.028647408,15.477,77.89595547995737
891,111.51999999999998,-1204.17349180585,57.90061014611274,121.428927672,31.028653242,15.477,78.5890273761195
896,111.49,-1204.4185837335535,58.54134125960991,121.42892501,31.02865899,15.492,79.27503496560283
901,111.48000000000002,-1204.6582485521794,59.19452367071062,121.428922403,31.028664851,15.496,79.97079820655361
906,111.45,-1204.8960153598457,59.8401402705349,121.428919817,31.028670644,15.513,80.65880536407195
911,111.43,-1205.1362042582475,60.49676699889824,121.428917204,31.028676536000003,15.521,81.3579830005254
916,111.44,-1205.3711664986913,61.158419739920646,121.428914645,31.028682474000004,15.532,82.06011660899092
921,111.43,-1205.6134145868127,61.81795814819634,121.42891201,31.028688392000003,15.537,82.76273673977947
926,111.45,-1205.857890860818,62.48196276510134,121.428909351,31.02869435,15.537,83.47031767495417
931,111.45999999999998,-1206.1002702393453,63.14571600686759,121.428906714,31.028700306,15.537,84.17694072092029
936,111.45999999999998,-1206.3439263938926,63.81370027177036,121.428904063,31.028706300000003,15.536,84.88797609261884
941,111.46999999999996,-1206.5887499107048,64.48014890495688,121.4289014,31.02871228,15.54,85.59797069475358
946,111.49,-1206.8289164994494,65.14509042771533,121.428898786,31.028718247,15.545,86.30495529079339
951,111.51,-1207.0745598584765,65.81432235427201,121.428896114,31.028724252000004,15.549,87.01784520610772
956,111.52999999999996,-1207.313374069112,66.4938792749308,121.428893512,31.028730351000004,15.549,87.73814364121408
961,111.52999999999996,-1207.5593443274847,67.16699619824067,121.428890836,31.028736391,15.555,88.45479401653675
966,111.52999999999996,-1207.8077494953177,67.83671066490933,121.428888135,31.0287424,15.561,89.16909268955206
971,111.54000000000002,-1208.0560715671745,68.51229993859306,121.428885434,31.028748462000003,15.569,89.88887371047979
976,111.56,-1208.3055232444897,69.19577677967027,121.42888272,31.028754595,15.574,90.61644963889154
981,111.57,-1208.5547512106714,69.87481576949358,121.428880009,31.028760688,15.573,91.33978118723388
986,111.58999999999996,-1208.8066299232305,70.55544438678771,121.42887727,31.028766795000003,15.582,92.0655209481125
991,111.58999999999996,-1209.0571597017115,71.23694088170305,121.428874545,31.02877291,15.586,92.7916081622181
996,111.61,-1209.298755774682,71.92230230476707,121.428871913,31.028779061,15.597,93.51830544630485
1001,111.62,-1209.5509785872418,72.6055966312997,121.42886917,31.028785192,15.603,94.2466648931766
1006,111.64,-1209.800591044419,73.29794519161806,121.428866453,31.028791405000003,15.61,94.98263561796999
1011,111.65999999999995,-1210.053062537103,73.98390386858955,121.428863707,31.02879756,15.613,95.71358100658023
1016,111.65999999999995,-1210.3068076682391,74.6743152611889,121.428860947,31.028803755,15.616,96.44914506402613
1021,111.67000000000002,-1210.5597234489978,75.3626084541902,121.428858196,31.028809931,15.62,97.18243485100581
1026,111.68,-1210.822951394599,76.05082572018728,121.428855337,31.028816105,15.63,97.9192740170128
1031,111.68,-1211.078139200632,76.74048146419227,121.428852562,31.028822293,15.639,98.65462825925734
1036,111.7,-1211.3319732272648,77.43810053030029,121.4288498,31.028828553,15.64,99.39699210163792
1041,111.74,-1211.585392636014,78.13127904618159,121.428847043,31.028834773000003,15.645,100.13504213490812
1045,111.74,-1211.7834997371538,78.698506180197,121.428844884,31.028839864,15.643,100.73586910258298
1050,111.75,-1212.0406308255042,79.39251326257363,121.428842088,31.028846091,15.646,101.47597870729379
1055,111.79000000000002,-1212.3005330403105,80.09310071263462,121.428839262,31.028852377000003,15.644,102.22322159715236
1060,111.79000000000002,-1212.558773460798,80.78967344760895,121.428836454,31.028858627,15.645,102.96612245856198
1065,111.77999999999996,-1212.8054794093478,81.49173734663054,121.428833766,31.028864928,15.629,103.7102713303338
