index,heading,local_x,local_y,longitude,latitude,altitude,s
1,202.67,179.3238342323457,262.8430769108236,121.443388566,31.030677402,16.138,0
176,202.66,178.7552462448948,262.620771845337,121.443382643,31.030675325,16.134,0.6105013035321366
205,202.61,178.18212384422077,262.3950934619643,121.443376673,31.030673217,16.134,1.2264558626321551
227,202.53,177.5985094517819,262.1701164203696,121.443370593,31.030671114,16.136,1.8519320238937123
245,202.44,177.01284239883535,261.9417312964797,121.443364492,31.03066898,16.134,2.480554057966092
260,202.35,176.4518835384515,261.7256388785317,121.443358648,31.03066696,16.132,3.0816952860795412
274,202.29,175.86856939533027,261.50165552366525,121.443352571,31.030664866,16.126,3.70653441163307
287,202.25,175.2760607698583,261.27558366721496,121.443346398,31.030662752,16.126,4.3407070659927145
299,202.17,174.69017868774245,261.05230154888704,121.443340294,31.030660664000003,16.125,4.967694082213478
310,202.13,174.12456430972088,260.83782660076395,121.443334401,31.030658658000004,16.119,5.5726065783624055
321,202.09,173.53140296734637,260.61287265084684,121.443328221,31.030656554000004,16.118000000000002,6.206991838020009
332,202.03,172.9137677612598,260.37872705375776,121.443321786,31.030654364000004,16.115000000000002,6.86751996643983
342,202.04,172.33350564807188,260.1613531289622,121.44331574,31.03065233,16.115000000000002,7.487161429854227
352,202.03,171.74319537036354,259.9354724017903,121.44330959,31.030650218,16.112000000000002,8.11921231932105
362,202.03,171.1432257614797,259.7083966243081,121.443303339,31.030648094000004,16.109,8.760715975042038
372,202.0,170.53463437460596,259.47922433074564,121.443296998,31.03064595,16.108,9.411026221242706
382,201.96,169.91643252730137,259.24553030496463,121.443290557,31.030643764,16.106,10.071924414383329
391,201.91,169.35362643183907,259.03389879269525,121.443284693,31.030641784,16.101,10.673205212409455
400,201.89,168.78237859840738,258.8193921740167,121.443278741,31.030639777,16.1,11.283399588536703
409,201.84,168.20422401971882,258.6025432772003,121.443272717,31.030637748,16.1,11.900883321852017
418,201.82,167.61945526540512,258.38379147136584,121.443266624,31.030635701,16.098,12.525228457636256
427,201.8,167.02712247235468,258.16348266461864,121.443260452,31.030633639,16.099,13.15720480850179
436,201.75,166.42443423171062,257.93999296659604,121.443254172,31.030631547,16.098,13.799996190314632
445,201.69,165.81681423302507,257.7120268573053,121.443247841,31.030629414000003,16.097,14.448972776785805
454,201.66,165.19874954700936,257.4813245763071,121.443241401,31.030627255,16.094,15.108690518367377
463,201.62,164.57209413702367,257.25074268411845,121.443234871,31.030625096,16.088,15.776421760612056
472,201.57,163.93967585120117,257.0176916308701,121.443228281,31.030622914,16.084,16.450414106015792
480,201.51,163.37145668437006,256.80813186243176,121.44322236,31.030620952000003,16.082,17.056044618871752
488,201.5,162.79921452706913,256.5976306851953,121.443216397,31.030618981000003,16.078,17.665775569546188
496,201.44,162.22111559688346,256.38477252423763,121.443210373,31.030616988,16.077,18.281816939722006
504,201.37,161.6402547415928,256.1723965550773,121.44320432,31.030614999,16.083000000000002,18.900285116337265
