index,heading,local_x,local_y,longitude,latitude,altitude,s
688,201.39,134.207,244.327,121.44291871,31.030504686,16.068,52.42079715345296
694,201.4,133.533,244.08,121.442911688,31.030502374,16.068,53.13845570277395
700,201.41,132.856,243.834,121.442904635,31.030500072,16.064,53.85848556727082
705,201.39,132.29,243.63,121.442898732,31.030498159,16.062,54.46057884754077
710,201.4,131.725,243.425,121.442892842,31.030496238,16.059,55.06182436111037
715,201.42,131.158,243.219,121.44288694,31.030494312,16.05,55.66433749623343
720,201.41,130.591,243.013,121.442881028,31.030492382,16.042,56.267900449786346
725,201.39,130.025,242.808,121.442875127,31.030490459000003,16.04,56.87020655417802
730,201.41,129.455,242.6,121.442869195,31.030488515,16.041,57.47610542820575
735,201.43,128.885,242.393,121.442863247,31.030486569,16.044,58.08351077412193
740,201.42,128.314,242.184,121.442857297,31.030484615,16.042,58.69141005987229
745,201.43,127.74,241.976,121.442851317,31.030482666,16.038,59.30178965559063
750,201.44,127.166,241.769,121.442845336,31.030480722000004,16.029,59.912062595831536
755,201.41,126.592,241.561,121.442839353,31.030478775,16.024,60.52263165937128
760,201.41,126.016,241.352,121.442833358,31.030476815000004,16.021,61.13478247613271
765,201.43,125.443,241.144,121.442827381,31.030474867,16.018,61.744855039162424
770,201.44,124.865,240.933,121.442821359,31.030472893,16.016000000000002,62.35996662033562
775,201.44,124.285,240.724,121.442815314,31.030470933000004,16.013,62.976582106487754
780,201.45,123.704,240.513,121.442809262,31.030468956000004,16.012,63.594488924874796
785,201.45,123.123,240.3,121.4428032,31.030466964,16.012,64.21387928741453
790,201.43,122.539,240.087,121.442797121,31.03046497,16.009,64.83486502527674
795,201.37,121.956,239.874,121.442791049,31.030462975000003,16.009,65.45526587024126
800,201.3,121.37,239.661,121.442784936,31.030460977,16.014,66.07944302231824
805,201.25,120.781,239.448,121.442778797,31.03045898,16.015,66.70590210803611
810,201.2,120.19,239.234,121.44277264,31.030456983,16.019000000000002,67.33396894237949
815,201.13,119.602,239.022,121.442766511,31.030454993000003,16.02,67.95926092879057
820,201.1,119.006,238.808,121.442760305,31.030452991,16.022000000000002,68.59190158642491
825,201.06,118.41,238.594,121.442754087,31.030450983,16.025,69.22584836786308
830,200.99,117.81,238.38,121.442747841,31.030448971,16.026,69.86245381052991
835,200.96,117.209,238.166,121.442741575,31.030446971000003,16.026,70.5003842809063
840,200.92,116.606,237.951,121.442735288,31.030444955000004,16.029,71.1408116658708
845,200.89,116.002,237.737,121.442728991,31.030442947,16.032,71.78182525424405
850,200.89,115.394,237.522,121.442722661,31.030440931,16.036,72.42610106753045
855,200.9,114.788,237.307,121.442716337,31.030438916,16.041,73.06980124091399
860,200.91,114.177,237.093,121.442709977,31.030436911,16.048000000000002,73.71634365952475
865,200.89,113.566,236.88,121.442703607,31.030434909,16.052,74.36366851653855
870,200.89,112.952,236.662,121.442697209,31.030432864,16.054000000000002,75.01514833137192
875,200.93,112.338,236.445,121.442690807,31.030430831,16.054000000000002,75.66652470021816
880,200.95,111.72,236.228,121.442684368,31.030428797000003,16.056,76.32125432893965
885,200.94,111.102,236.012,121.442677925,31.030426765,16.059,76.97626619181479
890,200.97,110.482,235.792,121.442671459,31.030424705,16.061,77.63441076744289
895,201.0,109.86,235.572,121.44266498,31.03042264,16.065,78.29391159167616
900,201.0,109.237,235.351,121.442658483,31.030420567,16.07,78.95533177917416
905,201.0,108.614,235.132,121.442651993,31.030418514,16.075,79.61535764354541
910,201.01,107.989,234.909,121.442645474,31.030416425,16.081,80.27936409107852
915,201.02,107.362,234.686,121.442638946,31.030414336000003,16.084,80.94417583049452
920,201.02,106.733,234.462,121.442632385,31.030412239,16.087,81.61224949718232
925,201.02,106.102,234.239,121.44262581,31.030410147,16.087,82.281383981291
930,201.03,105.468,234.014,121.442619204,31.030408032,16.085,82.95417943689428
935,201.04,104.835,233.789,121.442612605,31.030405927,16.094,83.62596273174181
940,201.07,104.197,233.562,121.442605958,31.030403792,16.104,84.30319981115535
945,201.09,103.558,233.333,121.442599298,31.03040165,16.109,84.98187091249545
950,201.11,102.915,233.104,121.442592598,31.030399503,16.11,85.66431357261739
955,201.1,102.272,232.875,121.442585895,31.030397354,16.11,86.34710198155378
960,201.11,101.625,232.643,121.442579146,31.030395185000003,16.106,87.03477947478159
965,201.13,100.977,232.412,121.442572401,31.030393019,16.101,87.72198298179072
970,201.12,100.323,232.179,121.442565581,31.030390829,16.094,88.41682448419445
975,201.11,99.666,231.945,121.442558737,31.030388635,16.087,89.11396772697587
