index,heading,local_x,local_y,longitude,latitude,altitude,s
1,72.72000000000003,-900.6766999170068,-429.2257088255137,121.432178514,31.024298124,15.371,0
204,72.62,-900.4999339958304,-428.6478126938455,121.43218028,31.024303359,15.345,0.6043261783891716
227,72.5,-900.2937557859696,-428.0763183021918,121.432182355,31.024308540000003,15.354,1.2118747722588514
245,72.44,-900.0908311618841,-427.4918065494858,121.432184394,31.024313838,15.356,1.8306092808420371
260,72.70999999999998,-899.89182185143,-426.9141133255325,121.432186393,31.024319074,15.359,2.4416200554188237
273,73.07,-899.7031157718156,-426.3425941821188,121.432188285,31.024324253000003,15.362,3.0434872465596983
286,73.43,-899.5017408148269,-425.7257982068695,121.432190303,31.024329842,15.364,3.6923240121532483
298,73.74000000000001,-899.3117316397838,-425.1160482596606,121.432192203,31.024335366000003,15.367,4.33099331995019
309,74.06,-899.1270036099013,-424.54225564934313,121.432194053,31.024340565000003,15.369,4.933788811538521
320,74.25,-898.9394450500258,-423.9370166826993,121.432195928,31.024346048,15.364,5.567423106796146
331,74.44,-898.747803981707,-423.30633584968746,121.432197842,31.024351761,15.356,6.226577574424891
341,74.50999999999999,-898.5678147676517,-422.7097486089915,121.432199639,31.024357165,15.355,6.849724790528304
351,74.61000000000001,-898.3890322836232,-422.0971794654615,121.432201421,31.024362713,15.361,7.487850273643069
360,74.69,-898.2157046552165,-421.5193456681445,121.432203151,31.024367947,15.353,8.091120001120647
369,74.73000000000002,-898.042665133893,-420.9280928741209,121.432204876,31.024373302,15.351,8.707174010425504
378,74.73000000000002,-897.8686493056593,-420.3217759123072,121.432206609,31.024378793,15.353,9.337968562287575
387,74.75999999999999,-897.6950765399379,-419.6994878216647,121.432208335,31.024384428,15.352,9.984010335515647
396,74.79000000000002,-897.508964389388,-419.0681746415794,121.432210191,31.024390146,15.35,10.642185132915056
404,74.80000000000001,-897.3375460194075,-418.490313900169,121.432211901,31.02439538,15.348,11.24493491021088
412,74.80000000000001,-897.165253055573,-417.89783102367073,121.432213618,31.024400746,15.348,11.86196069924284
420,74.85000000000002,-896.987373550015,-417.29511630302295,121.432215392,31.024406205,15.345,12.490376288628614
428,75.02999999999997,-896.8074003818328,-416.6793487863615,121.432217186,31.024411782,15.354,13.131905692351408
436,75.30000000000001,-896.620931507845,-416.049814499449,121.432219046,31.024417484,15.354,13.78847561198281
444,75.55000000000001,-896.4436784313875,-415.4102830300108,121.432220808,31.024423275,15.357,14.452116443694784
