index,heading,local_x,local_y,longitude,latitude,altitude,s
1,203.23,191.0270786039182,266.7654632325284,121.443510575,31.030714260000003,16.154,0
280,203.08,190.46764126449125,266.53526871744543,121.443504749,31.030712113000003,16.141000000000002,0.6049459905804772
314,202.9,189.89137327909705,266.3030926492065,121.443498747,31.030709946,16.134,1.2262273420253489
340,202.76,189.33349498873577,266.08196742273867,121.443492936,31.030707881,16.132,1.8263311269133382
362,202.62,188.77342903771205,265.8614272000268,121.443487102,31.030705821,16.132,2.4282545932526207
382,202.47,188.1869957356248,265.6328304829076,121.443480993,31.030703685,16.132,3.057667396486422
400,202.31,187.5967614024412,265.40550657361746,121.443474844,31.03070156,16.133,3.6901646121353586
416,202.16,187.02392964129103,265.1869191275909,121.443468876,31.030699516,16.127,4.30328507186803
431,202.08,186.4444573119399,264.9645443968475,121.443462839,31.030697437,16.125,4.9239610753970995
445,201.99,185.86370452842675,264.7461788346991,121.443456788,31.030695394,16.121,5.544410359618356
458,201.9,185.29837074509123,264.531255914364,121.443450898,31.030693384000003,16.119,6.149219542969445
471,201.77,184.70274209452327,264.30733372457325,121.443444692,31.030691289000004,16.114,6.785548574570311
483,201.65,184.12804464052897,264.09187683230266,121.443438704,31.030689273000004,16.108,7.39930653668114
495,201.56,183.52528187382268,263.86982850776985,121.443432423,31.030687194,16.105,8.041668125940063
506,201.49,182.95667859370587,263.6600513760932,121.443426498,31.030685230000003,16.106,8.64773424043095
517,201.4,182.37177545175652,263.4452918721363,121.443420403,31.030683219000004,16.104,9.270817966748716
528,201.29,181.76930051640372,263.2233504774049,121.443414125,31.030681141,16.101,9.91287250526058
539,201.21,181.15207934507637,262.998289686162,121.443407693,31.030679033,16.099,10.56984612275946
549,201.16,180.5818121737684,262.7924163201824,121.44340175,31.030677104,16.097,11.176136885918005
559,201.09,180.00288907217328,262.58200783934444,121.443395717,31.030675133000003,16.094,11.79211065676305
569,201.01,179.41936095635174,262.3700008946471,121.443389636,31.030673147,16.093,12.412958469478967
579,200.93,178.82310662523378,262.15595492487773,121.443383422,31.030671141000003,16.089,13.046468457207206
589,200.85,178.2183508197777,261.9415846131742,121.443377119,31.030669131000003,16.089,13.688094683894287
599,200.82,177.60639725718647,261.72454349836335,121.443370741,31.030667096,16.091,14.33739739318051
609,200.82,176.98589718778385,261.5039635417052,121.443364274,31.030665028,16.088,14.995938093067739
619,200.9,176.35858117160387,261.28070743661374,121.443357736,31.030662935,16.082,15.66179744204208
