index,heading,local_x,local_y,longitude,latitude,altitude,s
2578,199.73,123.303,242.684,121.442804736,31.030488494000004,16.26,66.80587832042079
2600,199.92,122.727,242.508,121.442798733,31.030486831,16.265,67.40785830203137
2623,200.2,122.14,242.306,121.442792612,31.030484935,16.243000000000002,68.02883156555637
2645,200.59,121.566,242.109,121.442786626,31.030483085,16.247,68.63595233464986
2668,201.05,120.971,241.91,121.442780426,31.030481212,16.258,69.26317851788562
2690,201.22,120.383,241.699,121.442774301,31.030479235,16.277,69.88760581937618
2712,200.92,119.8,241.485,121.44276822,31.030477229,16.294,70.50924454857616
2736,199.65,119.209,241.305,121.442762061,31.030475538,16.258,71.12635376626258
2758,197.48,118.622,241.149,121.442755939,31.030474051,16.229,71.7335734899248
2781,195.5,118.017,240.993,121.442749618,31.030472571,16.245,72.35889391563833
2803,193.51,117.432,240.841,121.442743511,31.030471127,16.252,72.9634560381296
2825,191.37,116.833,240.722,121.442737254,31.030469975000003,16.232,73.57425940834291
2847,189.62,116.23,240.627,121.442730958,31.030469047,16.241,74.18402695080114
2870,188.18,115.607,240.567,121.442724437,31.03046842,16.222,74.81040115966174
2893,186.27,114.985,240.511,121.442717929,31.030467841000004,16.234,75.43497280893466
2916,184.27,114.358,240.487,121.442711373,31.030467545,16.265,76.06167939806686
2938,182.28,113.755,240.47,121.442705061,31.030467316000003,16.268,76.66476824460705
2960,180.3,113.155,240.495,121.442698766,31.030467461,16.266000000000002,77.26591465972265
2983,177.96999999999997,112.545,240.519,121.442692378,31.030467605,16.306,77.87593297551936
3006,175.95,111.923,240.58,121.442685855,31.030468072,16.303,78.50077802340853
3028,173.84999999999997,111.323,240.671,121.442679548,31.030468815000003,16.324,79.10846286464064
3049,172.01,110.718,240.752,121.442673209,31.030469474,16.316,79.71798838699988
3071,170.13,110.121,240.86,121.442666938,31.030470370000003,16.332,80.32481301526403
3094,168.18,109.514,240.982,121.442660561,31.030471394000003,16.321,80.9440656940001
3117,166.25,108.919,241.154,121.442654297,31.030472875,16.335,81.56416644185484
3140,164.49,108.319,241.331,121.442647986,31.030474396,16.34,82.18977539919824
3162,162.71999999999997,107.743,241.527,121.442641926,31.030476086,16.332,82.79785313307839
3184,161.14999999999998,107.175,241.738,121.442635946,31.030477923000003,16.318,83.40394917911144
3206,159.51,106.602,241.967,121.442629911,31.030479911,16.323,84.02077353920112
3228,158.82,106.039,242.2,121.442623982,31.030481939,16.331,84.62978052586523
3250,159.04000000000002,105.471,242.427,121.442618004,31.030483914,16.317,85.24100809853329
3272,161.07999999999998,104.902,242.632,121.442612013,31.030485699000003,16.32,85.84618394823609
3294,163.84999999999997,104.325,242.805,121.442605937,31.030487186,16.332,86.44917847884437
3316,167.01999999999998,103.735,242.95,121.442599734,31.030488412,16.327,87.05672406459338
3339,170.52999999999997,103.124,243.066,121.442593319,31.030489389000003,16.313,87.67861454812157
3362,174.25,102.521,243.147,121.442586996,31.030490043,16.325,88.28655726133171
3385,178.10000000000002,101.904,243.196,121.442580524,31.0304904,16.302,88.90565156231987
3407,182.26,101.304,243.188,121.442574238,31.030490254000004,16.294,89.5059419879438
3430,188.44,100.684,243.111,121.442567761,31.030489486,16.293,90.13008132645083
3453,195.61,100.097,242.962,121.442561626,31.030488067,16.282,90.73649652701019
3476,202.96,99.537,242.745,121.442555794,31.030486037000003,16.265,91.33699051552495
3499,210.22,99.009,242.445,121.442550306,31.030483265,16.269000000000002,91.94435643546086
3522,217.62,98.515,242.087,121.442545193,31.030479972,16.29,92.55386253774066
3545,224.98,98.085,241.665,121.442540751,31.030476116000003,16.285,93.1559695827248
3568,232.23,97.714,241.189,121.442536927,31.030471774,16.295,93.76007450112888
3591,239.49,97.392,240.68,121.442533637,31.030467136,16.286,94.36256021974526
3614,246.74,97.144,240.132,121.442531119,31.030462168000003,16.283,94.96346339282542
3637,254.09,96.968,239.55,121.442529353,31.030456892000004,16.311,95.57215083180162
3660,261.32,96.865,238.947,121.442528366,31.030451442,16.318,96.18361808446306
3683,268.72,96.834,238.339,121.442528134,31.030445956,16.347,96.79217645395043
3706,275.91,96.885,237.74,121.442528752,31.030440557,16.337,97.39358779715027
3729,283.17,97.008,237.149,121.442530131,31.030435243000003,16.369,97.99720543740291
3752,290.31,97.207,236.582,121.442532293,31.030430155,16.408,98.59781443641266
3776,297.76,97.48,236.019,121.442535238,31.030425109000003,16.425,99.22386658975745
3799,304.75,97.815,235.499,121.442538824,31.03042046,16.447,99.84256852829978
3822,311.81,98.217,235.026,121.442543106,31.030416248,16.472,100.46314046178806
3845,318.92,98.676,234.605,121.44254797,31.030412504,16.473,101.0859249140701
3868,325.96,99.18,234.247,121.442553309,31.03040934,16.499,101.70462357342467
3891,332.72,99.716,233.935,121.442558965,31.030406594,16.496,102.32445573474962
3914,338.96,100.284,233.706,121.44256495,31.030404598,16.490000000000002,102.93714457306739
3937,344.56,100.866,233.527,121.442571074,31.030403057,16.483,103.5462003530549
3959,349.54,101.456,233.411,121.442577272,31.030402087,16.515,104.14756432638545
3981,354.11,102.055,233.349,121.442583554,31.030401608,16.519000000000002,104.74960152640793
4003,358.37,102.658,233.306,121.442589877,31.030401297,16.523,105.35419015375618
4025,2.009999999999991,103.268,233.324,121.442596261,31.030401528,16.527,105.96415593489317
4047,4.970000000000027,103.883,233.359,121.442602693,31.030401926000003,16.537,106.57974924024786
4069,6.800000000000011,104.493,233.423,121.442609082,31.030402584,16.553,107.19400097230535
4091,8.430000000000007,105.102,233.493,121.442615444,31.030403287,16.556,107.80630844955037
4113,9.829999999999984,105.705,233.581,121.442621749,31.030404154000003,16.587,108.41582045681169
4136,11.430000000000009,106.32,233.701,121.442628171,31.030405316000003,16.580000000000002,109.04226299864534
4159,12.850000000000025,106.934,233.817,121.442634588,31.030406442,16.569,109.66742938858715
4181,14.269999999999982,107.524,233.951,121.442640749,31.030407726000004,16.541,110.2725483955118
4204,15.360000000000014,108.131,234.111,121.442647077,31.030409249,16.546,110.89978034059575
4226,16.430000000000007,108.725,234.264,121.442653282,31.030410698,16.531,111.51351404170185
4248,17.439999999999998,109.315,234.441,121.442659436,31.030412376,16.523,112.12973236444022
4270,17.860000000000014,109.903,234.608,121.442665568,31.030413956,16.54,112.74074641037824
4292,17.670000000000016,110.486,234.778,121.442671656,31.03041556,16.539,113.34851065657719
4314,17.180000000000007,111.068,234.934,121.442677725,31.030417042000003,16.555,113.95071138403938
4336,16.75999999999999,111.652,235.096,121.442683815,31.030418574,16.588,114.55637180702317
4359,16.689999999999998,112.248,235.267,121.44269003,31.030420195,16.593,115.17628300675936
4381,16.5,112.834,235.427,121.44269615,31.030421714000003,16.611,115.78429219563166
4403,16.340000000000032,113.433,235.585,121.442702405,31.030423211,16.606,116.40403736912499
4426,16.399999999999977,114.037,235.728,121.442708711,31.030424576,16.601,117.0247460992405
4448,16.610000000000014,114.622,235.899,121.442714808,31.030426193,16.596,117.6337545082149
4470,17.159999999999968,115.215,236.056,121.442720999,31.030427684000003,16.61,118.24743590759132
4492,17.810000000000002,115.797,236.23,121.442727072,31.030429331,16.603,118.85524578840067
4514,18.50999999999999,116.377,236.412,121.442733118,31.030431046,16.589,119.46291381160628
4537,18.829999999999984,116.971,236.606,121.442739311,31.030432872,16.580000000000002,120.08780262437855
4560,18.899999999999977,117.572,236.786,121.442745575,31.030434566,16.579,120.71456889325883
4583,18.920000000000016,118.164,236.982,121.442751754,31.030436408000003,16.578,121.33877140938547
4605,19.00999999999999,118.734,237.175,121.442757693,31.030438219,16.579,121.94021447544549
4628,19.079999999999984,119.321,237.369,121.442763816,31.030440045,16.598,122.55878501966863
4650,19.25,119.905,237.545,121.442769905,31.030441705,16.584,123.16848525107196
4672,19.30000000000001,120.48,237.727,121.442775895,31.03044342,16.6,123.77107803444322
4694,19.45999999999998,121.06,237.909,121.442781944,31.030445141,16.579,124.37922631596167
4717,19.69,121.647,238.112,121.442788067,31.030447046000003,16.57,125.00071777813582
4739,20.25,122.222,238.315,121.442794055,31.030448946000003,16.57,125.60991257410011
4762,20.779999999999973,122.806,238.541,121.442800147,31.030451062,16.576,126.23699090945594
4785,21.350000000000023,123.387,238.756,121.442806195,31.030453072,16.583000000000002,126.85584854705641
4808,21.620000000000005,123.973,238.978,121.442812298,31.030455152,16.6,127.48242123294159
4830,21.75999999999999,124.531,239.201,121.442818113,31.030457234000004,16.632,128.08360048851375
4853,21.94,125.105,239.425,121.442824097,31.030459325,16.644000000000002,128.70008204526488
4876,21.779999999999973,125.688,239.654,121.442830171,31.030461461,16.624,129.3264019216827
4899,21.430000000000007,126.275,239.865,121.442836284,31.030463435,16.661,129.94963993189225
4922,21.149999999999977,126.864,240.073,121.442842427,31.030465392000004,16.663,130.5749038797104
4945,20.80000000000001,127.436,240.28,121.442848382,31.030467329,16.684,131.182580799826
4968,20.680000000000007,128.019,240.479,121.442854462,31.030469196,16.736,131.79878545682215
4990,20.50999999999999,128.582,240.695,121.442860323,31.030471220000003,16.738,132.40159912102396
5012,20.44999999999999,129.153,240.897,121.442866277,31.030473109000003,16.764,133.00732663201396
5034,20.279999999999973,129.738,241.08,121.442872375,31.030474833000003,16.76,133.62002162436073
5056,20.31,130.312,241.27,121.442878368,31.030476618,16.784,134.22537790005683
5079,20.44999999999999,130.902,241.475,121.442884511,31.030478547,16.772000000000002,134.8495715860705
5102,20.75999999999999,131.484,241.69,121.442890577,31.030480557,16.752,135.4700324297478
5125,21.069999999999997,132.071,241.901,121.442896697,31.030482539,16.753,136.09420767333387
5148,21.25,132.653,242.129,121.442902754,31.030484665000003,16.795,136.71860603580745
5170,21.44,133.228,242.328,121.442908752,31.03048653,16.784,137.32736781696198
5192,21.649999999999977,133.798,242.543,121.442914692,31.030488543,16.785,137.93673984080536
5214,21.70999999999998,134.365,242.753,121.442920603,31.030490513,16.795,138.54179983935015
5236,21.399999999999977,134.936,242.955,121.442926551,31.030492402000004,16.797,139.14698980810115
5258,21.00999999999999,135.513,243.161,121.442932559,31.030494332000004,16.806,139.75913058879044
5280,20.56,136.084,243.372,121.442938509,31.03049631,16.811,140.36798290583542
5302,20.180000000000007,136.664,243.566,121.442944555,31.030498137,16.795,140.97964867287837
5324,19.829999999999984,137.244,243.768,121.442950607,31.030500033000003,16.795,141.59442779977962
5346,19.81,137.82,243.965,121.442956609,31.030501881000003,16.775,142.2029115800722
5368,20.0,138.391,244.159,121.44296256,31.030503706,16.756,142.80595309319696
5390,20.350000000000023,138.964,244.355,121.442968534,31.030505543,16.767,143.41150947047208
5412,20.70999999999998,139.533,244.562,121.442974468,31.030507477,16.769000000000002,144.01719338751334
5435,21.19999999999999,140.123,244.775,121.442980612,31.030509476,16.788,144.64417701531983
5457,21.480000000000015,140.693,244.985,121.442986553,31.030511443,16.806,145.25178913787656
5479,21.629999999999995,141.261,245.203,121.442992472,31.030513481000003,16.82,145.86031947778636
5501,21.50999999999999,141.837,245.424,121.442998475,31.030515545000004,16.807,146.4773656109924
5523,21.389999999999983,142.41,245.625,121.443004446,31.030517429000003,16.830000000000002,147.08442496939668
5546,21.20999999999998,143.003,245.826,121.443010621,31.030519325,16.835,147.7102511011152
5568,21.19999999999999,143.572,246.034,121.443016559,31.030521265,16.837,148.3165276912174
5590,21.079999999999984,144.14,246.241,121.443022468,31.030523205,16.825,148.92021670570648
5612,21.079999999999984,144.707,246.444,121.443028387,31.030525108000003,16.839,149.52335093601914
5634,21.00999999999999,145.285,246.643,121.443034406,31.030526977,16.853,150.13414865554944
5656,20.980000000000015,145.863,246.843,121.443040427,31.030528857,16.851,150.7455405639194
5678,20.920000000000016,146.44,247.041,121.443046446,31.030530718,16.866,151.3560380013544
5701,20.95999999999998,147.03,247.248,121.443052593,31.030532654,16.879,151.98085620914705
5724,20.860000000000014,147.611,247.458,121.443058654,31.030534623,16.873,152.5992524041213
5746,20.819999999999997,148.187,247.654,121.443064655,31.030536468,16.856,153.20753417603143
5768,20.720000000000027,148.759,247.847,121.443070618,31.030538276,16.87,153.81102624622872
5790,20.629999999999995,149.324,248.054,121.443076504,31.030540218,16.868000000000002,154.41274338273175
5812,20.409999999999968,149.902,248.253,121.443082536,31.030542085,16.874,155.02463354499784
5834,20.139999999999983,150.49,248.451,121.44308866,31.030543946,16.867,155.64457397026592
5857,19.670000000000016,151.082,248.653,121.443094836,31.030545839,16.882,156.27037824985837
5879,19.149999999999977,151.664,248.836,121.443100899,31.030547563,16.895,156.87989921086486
5901,18.69999999999999,152.24,249.004,121.443106909,31.030549149,16.905,157.47995865531107
5923,18.24000000000001,152.815,249.187,121.443112907,31.030550879000003,16.902,158.08380155281202
5946,17.99000000000001,153.412,249.369,121.443119135,31.030552594000003,16.879,158.70799426527668
5968,17.610000000000014,153.993,249.539,121.443125196,31.030554198,16.877,159.31329339662017
5990,17.45999999999998,154.573,249.699,121.44313124,31.030555719,16.873,159.91439593316522
6012,17.19999999999999,155.157,249.876,121.443137338,31.03055739,16.888,160.52528321920485
6034,17.039999999999964,155.741,250.035,121.443143431,31.030558897,16.896,161.13044670900433
6056,17.060000000000002,156.33,250.199,121.443149577,31.030560450000003,16.877,161.7418908096394
6078,17.220000000000027,156.93,250.36,121.443155836,31.030561976,16.893,162.36287101993537
6099,17.430000000000007,157.512,250.525,121.443161909,31.030563542000003,16.883,162.96804334514349
6121,17.970000000000027,158.101,250.691,121.443168052,31.030565112,16.909,163.5797461486598
6144,18.680000000000007,158.678,250.872,121.443174068,31.030566817,16.895,164.1843464176226
6167,19.420000000000016,159.255,251.063,121.44318009,31.030568609000003,16.898,164.7925720980662
6189,19.69,159.842,251.263,121.443186202,31.030570493000003,16.941,165.4122868401575
6211,19.75999999999999,160.414,251.476,121.443192168,31.030572479000003,16.952,166.02288302971786
6233,19.590000000000032,160.996,251.655,121.44319824,31.030574169,16.929000000000002,166.63205000004595
6255,19.50999999999999,161.586,251.853,121.443204388,31.030576035000003,16.91,167.25433521296267
6277,19.399999999999977,162.164,252.041,121.443210408,31.030577797000003,16.884,167.86130199794704
6300,19.56,162.745,252.237,121.443216466,31.030579641000003,16.869,168.47467376381604
6322,19.620000000000005,163.317,252.423,121.443222434,31.030581392,16.873,169.07654833009894
6345,19.519999999999985,163.904,252.635,121.443228553,31.030583375000003,16.904,169.7006726122272
6368,19.20999999999998,164.486,252.849,121.44323461,31.030585385,16.936,170.320331023742
6391,18.899999999999977,165.068,253.039,121.44324068,31.030587171,16.93,170.9326738977168
6413,18.49000000000001,165.645,253.203,121.443246707,31.030588724,16.926000000000002,171.5332259889806
6435,18.180000000000007,166.227,253.385,121.44325277,31.030590439,16.917,172.1424345785587
6457,17.99000000000001,166.812,253.572,121.443258869,31.030592198,16.935,172.75644065895457
6479,17.810000000000002,167.382,253.786,121.443264811,31.030594198000003,16.927,173.36546358060494
6501,17.69999999999999,167.969,253.958,121.443270934,31.030595821,16.929000000000002,173.97703872143066
6523,17.480000000000018,168.565,254.144,121.443277154,31.030597574,16.928,174.60180120799853
6545,17.350000000000023,169.159,254.326,121.443283343,31.030599299,16.906,175.22278900846388
6567,17.25,169.751,254.496,121.443289525,31.030600904000003,16.901,175.83917038216646
6589,17.420000000000016,170.333,254.679,121.443295589,31.030602629,16.911,176.44881639596105
6611,17.55000000000001,170.908,254.877,121.443301589,31.030604489,16.889,177.057569043417
6633,17.810000000000002,171.504,255.061,121.443307796,31.030606218000003,16.885,177.6803281666036
6655,17.99000000000001,172.085,255.259,121.443313857,31.030608079,16.885,178.29460012672232
6677,18.24000000000001,172.683,255.437,121.443320092,31.030609759,16.852,178.91825936471724
6699,18.289999999999964,173.252,255.635,121.443326024,31.030611619,16.856,179.52090829676973
6721,18.629999999999995,173.827,255.82,121.443332023,31.030613363,16.854,180.12533594092872
6743,18.829999999999984,174.4,256.012,121.44333799,31.030615162000004,16.844,180.72885729077288
6766,19.170000000000016,174.988,256.21,121.443344129,31.030617025,16.817,181.3502213893173
6788,19.25,175.57,256.397,121.443350192,31.030618788,16.811,181.96111128060417
6810,18.629999999999995,176.143,256.599,121.443356165,31.030620683,16.805,182.5687697442445
6832,14.629999999999995,176.735,256.746,121.443362346,31.03062208,16.802,183.17880228520377
6855,6.889999999999986,177.359,256.827,121.443368867,31.030622892,16.772000000000002,183.8077814153558
6878,357.33,177.966,256.782,121.443375229,31.030622556,16.759,184.41624882512573
6901,347.29,178.551,256.648,121.44338138,31.030621425000003,16.777,185.01666914485492
6924,337.24,179.11,256.402,121.443387276,31.030619278000003,16.762,185.62776470702494
6947,327.62,179.614,256.075,121.443392597,31.030616394000003,16.754,186.22795417582967
6970,318.55,180.063,255.676,121.443397361,31.030612849,16.752,186.82900333482658
6994,309.53,180.453,255.194,121.443401513,31.030608553,16.72,187.44859971639175
7017,302.42,180.765,254.672,121.44340486,31.030603882,16.687,188.0570495426645
7039,298.19,181.04,254.12,121.443407818,31.030598939,16.68,188.6734879783275
7061,296.39,181.297,253.573,121.443410593,31.030594041,16.684,189.27763490909862
7083,295.85,181.552,253.014,121.443413349,31.030589023,16.672,189.8929874879427
7106,295.48,181.814,252.445,121.443416177,31.030583931,16.66,190.51870030786108
7129,295.24,182.079,251.886,121.443419037,31.030578918000003,16.645,191.13786505031604
7151,295.63,182.333,251.341,121.443421771,31.030574033,16.633,191.73900755275642
7174,298.74,182.621,250.801,121.443424867,31.030569198,16.633,192.3510796835432
7197,305.06,182.973,250.291,121.443428628,31.030564649,16.606,192.97011504387734
7220,313.43,183.379,249.849,121.443432946,31.030560710000003,16.602,193.5706018053136
7243,322.42,183.859,249.481,121.443438029,31.030557454,16.584,194.175359465432
7266,331.45,184.397,249.173,121.443443711,31.030554745000003,16.607,194.79535688321013
7289,339.87,184.965,248.963,121.443449686,31.030552921,16.591,195.40051974561226
7312,345.5,185.56,248.813,121.443455947,31.03055164,16.581,196.0148431588923
7334,348.24,186.152,248.683,121.44346216,31.030550545,16.577,196.62024049070467
7356,349.6,186.761,248.569,121.443468559,31.030549594000004,16.568,197.24012972994905
7378,350.91,187.357,248.464,121.443474817,31.030548722,16.579,197.84529879532147
7400,352.18,187.957,248.377,121.443481111,31.030548012,16.565,198.45126743746604
7422,353.18,188.562,248.293,121.443487462,31.030547334,16.574,199.0621851443263
7445,354.1,189.183,248.22,121.443493985,31.030546754000003,16.585,199.6881918496569
7467,355.0,189.784,248.159,121.443500281,31.030546276000003,16.584,200.29154947412073
7490,355.87,190.405,248.106,121.443506802,31.030545872,16.575,200.91566356889615
7513,356.79,191.03,248.07,121.443513348,31.030545626,16.581,201.54115000747862
7536,357.76,191.651,248.025,121.443519855,31.030545306,16.569,202.1633307804062
7558,358.69,192.258,248.002,121.443526226,31.030545171000004,16.563,202.77170077256386
7581,359.69,192.883,247.983,121.44353277,31.030545083000003,16.569,203.3964776859827
7603,0.5199999999999818,193.484,247.982,121.443539062,31.030545148,16.554000000000002,203.99716533038708
7628,1.5399999999999636,194.09,247.983,121.443545408,31.030545232,16.563,204.60303624265254
7669,2.3500000000000227,194.691,247.996,121.443551703,31.030545427000003,16.574,205.2043557276621
