index,heading,local_x,local_y,longitude,latitude,altitude,s
1,17.399999999999977,-1393.0116604958312,-498.71698617422953,121.42703228,31.02360858,15.837,0
104,16.74000000000001,-1392.4378155749291,-498.5402916702442,121.427038264,31.023610247,15.912,0.6004322950872181
130,16.180000000000007,-1391.8354643601342,-498.3665505293757,121.427044547,31.023611891,15.935,1.2273397603444076
148,15.689999999999998,-1391.2432791737956,-498.202754416503,121.427050725,31.023613444,15.938,1.8417601876668468
163,15.20999999999998,-1390.632307306107,-498.0405545644462,121.4270571,31.023614985,15.932,2.4738957863434847
176,14.909999999999968,-1390.0172105428646,-497.88373469375074,121.427063519,31.023616478,15.931,3.108668580338355
188,14.620000000000005,-1389.386912203685,-497.7254669154063,121.427070097,31.023617986,15.932,3.7585337094496176
199,14.480000000000018,-1388.7585013484932,-497.5723831583746,121.427076656,31.023619447,15.935,4.4053218042610345
209,14.329999999999984,-1388.1493531722226,-497.4243483911269,121.427083014,31.02362086,15.935,5.032199617688656
219,14.289999999999964,-1387.5068784324103,-497.269246251788,121.42708972,31.023622341000003,15.939,5.693131130724922
228,14.269999999999982,-1386.9020636227797,-497.1238109050319,121.427096033,31.02362373,15.939,6.315186107422792
237,14.289999999999964,-1386.274444757786,-496.9727114099078,121.427102584,31.023625173000003,15.941,6.96073741996337
246,14.289999999999964,-1385.623640004662,-496.8159531685524,121.427109377,31.02362667,15.943,7.630155057108783
254,14.279999999999973,-1385.027940964268,-496.6737147336826,121.427115595,31.023628029,15.942,8.242600253906508
262,14.259999999999993,-1384.4126445071888,-496.5297579956241,121.427122018,31.023629406,15.943,8.874512646985407
270,14.240000000000007,-1383.7809491974183,-496.3807116630487,121.427128612,31.023630831,15.946,9.523553303370079
278,14.20999999999998,-1383.1333621399826,-496.2286750362255,121.427135372,31.023632285,15.948,10.18874811156836
286,14.159999999999968,-1382.4693152851542,-496.0739887543023,121.427142304,31.023633765000003,15.948,10.870573654667787
293,14.100000000000025,-1381.879110864771,-495.9354418795556,121.427148465,31.023635090000003,15.948,11.476821536595489
300,14.039999999999964,-1381.275828508602,-495.7970800511539,121.427154763,31.023636415,15.95,12.095767088985655
307,14.029999999999973,-1380.665397459932,-495.6528325113468,121.427161135,31.023637794000003,15.955,12.7230097995219
314,13.95999999999998,-1380.0427460489443,-495.50864700833336,121.427167635,31.023639174000003,15.952,13.362137516714705
321,13.909999999999968,-1379.4056536061107,-495.3627810878679,121.427174286,31.023640571,15.951,14.01571509242313
328,13.860000000000014,-1378.7597820460796,-495.2172611034475,121.427181029,31.023641966000003,15.957,14.67777712722251
335,13.800000000000011,-1378.104516261781,-495.0691023361869,121.42718787,31.023643386000003,15.959,15.349583846739783
342,13.75,-1377.4433053456596,-494.919142914936,121.427194773,31.023644823,15.963,16.027586578017562
349,13.699999999999989,-1376.772725299874,-494.7683182330802,121.427201774,31.023646269,15.967,16.714918872081082
356,13.659999999999968,-1376.0952502349974,-494.6160389385186,121.427208847,31.023647729,15.966,17.409297333067517
363,13.639999999999986,-1375.4126172435354,-494.46361085772514,121.427215974,31.023649191,15.967,18.10874148440968
369,13.629999999999995,-1374.8190470663249,-494.3301002644002,121.427222171,31.023650471000003,15.966,18.71714154506359
375,13.610000000000014,-1374.2204941916862,-494.1953297411092,121.42722842,31.023651763,15.968,19.33067934967417
381,13.579999999999984,-1373.6208115080954,-494.06168384850025,121.427234681,31.023653045000003,15.969,19.94507380408429
387,13.560000000000002,-1373.0134622774203,-493.9260399299674,121.427241022,31.023654346,15.971,20.567385912785785
393,13.550000000000011,-1372.4058392365114,-493.7912867907434,121.427247366,31.023655639,15.974,21.189771780535164
399,13.519999999999982,-1371.7907248836127,-493.6534244711511,121.427253788,31.023656961,15.979,21.82014602358871
405,13.560000000000002,-1371.1749642924988,-493.5171234058216,121.427260217,31.023658269,15.978,22.450811613246916
411,13.629999999999995,-1370.5554306076374,-493.37732793809846,121.427266685,31.023659609000003,15.979,23.085921650542705
417,13.659999999999968,-1369.9313476046664,-493.233162116725,121.4272732,31.023660989000003,15.975,23.726439705440153
423,13.699999999999989,-1369.3074947511775,-493.0917646870949,121.427279713,31.023662344,15.975,24.36611588595042
429,13.769999999999982,-1368.678216191416,-492.9447897593491,121.427286282,31.02366375,15.972,25.012330351249293
435,13.810000000000002,-1368.0438032339443,-492.799328725785,121.427292905,31.023665143,15.97,25.663205694839252
441,13.800000000000011,-1367.4066407896462,-492.6552369720303,121.427299557,31.023666524000003,15.972,26.316457877326314
447,13.779999999999973,-1366.764941580419,-492.5076616196893,121.427306256,31.023667937000003,15.973,26.974907844857196
453,13.769999999999982,-1366.1225961343737,-492.3616475188173,121.427312962,31.023669336,15.975,27.633639800745616
459,13.759999999999993,-1365.4744274608674,-492.20895286649466,121.427319728,31.023670796,15.974,28.299551421129852
465,13.730000000000018,-1364.822878732055,-492.0602972316556,121.42732653,31.02367222,15.973,28.96784345593691
471,13.720000000000027,-1364.1725225942791,-491.9149507051334,121.42733332,31.023673614000003,15.974,29.63424327490054
477,13.699999999999989,-1363.51440288889,-491.76749664824456,121.427340191,31.023675028000003,15.975,30.308679517635618
483,13.680000000000009,-1362.8585616835626,-491.6191233680584,121.427347038,31.023676450000004,15.976,30.981094803659346
489,13.659999999999968,-1362.1982211421127,-491.46316386247054,121.427353931,31.023677941000003,15.978,31.65960272407405
495,13.659999999999968,-1361.5327072061482,-491.31271002534777,121.427360879,31.023679383,15.979,32.34191141965692
501,13.629999999999995,-1360.870768990775,-491.1585469255224,121.427367789,31.023680858,15.98,33.02156461233615
507,13.600000000000025,-1360.1998201807146,-491.0086133773439,121.427374794,31.023682296,15.974,33.7090617938511
513,13.610000000000014,-1359.5334816781688,-490.8606101679616,121.427381751,31.023683716,15.971,34.39163922532865
519,13.569999999999991,-1358.862523499527,-490.7100114659406,121.427388756,31.023685160000003,15.972,35.07929091516636
525,13.550000000000011,-1358.1905247000395,-490.56009265221655,121.427395772,31.023686598,15.974,35.76780964201484
531,13.539999999999964,-1357.5230860182785,-490.4085571295582,121.42740274,31.02368805,15.975,36.452234516298546
537,13.519999999999982,-1356.8501593276742,-490.2605361077003,121.427409766,31.023689471,15.971,37.14124870616658
543,13.490000000000007,-1356.1806613567169,-490.11191219324246,121.427416756,31.023690897,15.973,37.82704503239233
549,13.5,-1355.5055313023622,-489.9633679282852,121.427423805,31.023692323,15.977,38.518323550028036
555,13.529999999999973,-1354.8290883616428,-489.8165052090772,121.427430868,31.023693734,15.981,39.210525623372455
561,13.550000000000011,-1354.1578737514792,-489.6680163247511,121.427437876,31.023695159000003,15.983,39.89796871313733
567,13.579999999999984,-1353.4826451623812,-489.5192515938543,121.427444926,31.023696587000003,15.984,40.589390865439405
573,13.620000000000005,-1352.8113163174712,-489.3694338356145,121.427451935,31.023698024,15.982,41.27723370991205
579,13.629999999999995,-1352.1348624821403,-489.2217950304039,121.427458998,31.023699442,15.98,41.969611502838646
585,13.629999999999995,-1351.458205201081,-489.0732721225359,121.427466063,31.023700868,15.98,42.66237706937045
591,13.629999999999995,-1350.7871392701636,-488.9217875073664,121.427473069,31.02370232,15.981,43.350328428313134
597,13.639999999999986,-1350.1098138162051,-488.7732739700005,121.427480141,31.023703746,15.98,44.043744639084835
603,13.629999999999995,-1349.438608765311,-488.62544986465946,121.427487149,31.023705165000003,15.979,44.73103510640239
609,13.569999999999991,-1348.7636949293665,-488.47867600014433,121.427494196,31.023706575,15.985,45.42172407638393
615,13.519999999999982,-1348.0885729480651,-488.3306854963303,121.427501245,31.023707996,15.988,46.11287592573064
621,13.5,-1347.4185166071984,-488.1830667494796,121.427508241,31.023709413,15.989,46.79900040012102
627,13.470000000000027,-1346.744379058946,-488.03716871654615,121.42751528,31.023710815,15.992,47.48874504125838
633,13.490000000000007,-1346.075034887006,-487.8926440970972,121.427522269,31.023712204,15.996,48.17351433535439
639,13.5,-1345.4007048920612,-487.7466378347017,121.42752931,31.023713607,15.998,48.86346996489954
645,13.5,-1344.7281651243684,-487.5989431906492,121.427536332,31.023715025,16.0,49.55203619047996
651,13.539999999999964,-1344.0617394805304,-487.45149460434914,121.42754329,31.02371644,16.004,50.23457866122211
657,13.560000000000002,-1343.3936065677551,-487.3048462006264,121.427550266,31.023717848,16.004,50.91861619195269
663,13.579999999999984,-1342.7285299439682,-487.1582653843798,121.42755721,31.023719255000003,16.007,51.599654260785385
669,13.610000000000014,-1342.0600277789054,-487.0125090647489,121.42756419,31.023720655,16.007,52.283861867733755
675,13.590000000000032,-1341.3947414599245,-486.8646007236093,121.427571136,31.023722074,16.006,52.965391590931326
681,13.579999999999984,-1340.73612476961,-486.7157110413536,121.427578012,31.023723501000003,16.006,53.640627906781695
687,13.600000000000025,-1340.072101418802,-486.5693368948996,121.427584945,31.023724906,16.008,54.320592906739925
693,13.629999999999995,-1339.4122877105256,-486.4235683563165,121.427591834,31.023726305,16.012,54.996316664254955
699,13.649999999999975,-1338.7491829223,-486.2746311817318,121.427598757,31.023727733,16.013,55.67594173894025
