index,heading,local_x,local_y,longitude,latitude,altitude,s
1,202.51,183.59738685615596,261.88829567469656,121.443433469,31.03066933,16.1,0
90,202.18,183.03224843548375,261.67370273079723,121.443427581,31.030667323000003,16.09,0.6045093598045157
121,201.93,182.45986028836344,261.4595439694822,121.443421617,31.030665319,16.086000000000002,1.2156494141388836
143,201.67,181.874541048368,261.2423512460664,121.443415518,31.030663286000003,16.080000000000002,1.8399660740268053
160,201.42,181.3121311130817,261.0317113683559,121.443409658,31.030661315000003,16.076,2.440527555800843
175,201.22,180.7337271205033,260.8242889721878,121.44340363,31.030659371,16.075,3.054999059666379
189,201.16,180.12611000606557,260.60330663155764,121.443397298,31.030657301,16.074,3.7015528104311493
201,201.12,179.54465770733077,260.3963704663329,121.443391238,31.030655361,16.07,4.3187313520071795
212,201.05,178.9722873114515,260.19030490797013,121.443385273,31.03065343,16.069,4.927065868882833
223,201.02,178.35862950386945,259.9742854186334,121.443378877,31.030651404,16.071,5.577635100079431
233,200.97,177.76721905439626,259.7652715132572,121.443372713,31.030649444,16.071,6.204893525600115
243,200.9,177.14444510551402,259.545942930039,121.443366222,31.030647387,16.062,6.865160455578335
252,200.85,176.5574331661337,259.3374218060635,121.443360104,31.030645432000004,16.06,7.48810834755571
261,200.81,175.94848812674172,259.1238863663748,121.443353757,31.030643429,16.062,8.133407847790412
270,200.82,175.3221326805069,258.9010603246279,121.443347229,31.030641340000003,16.061,8.798218038678453
278,200.8,174.74579504627036,258.6980439629406,121.443341222,31.030639436,16.061,9.40926690067735
286,200.73,174.1559380776598,258.4908932223916,121.443335074,31.030637493,16.061,10.03444101460755
294,200.7,173.5521046933136,258.28105577500537,121.44332878,31.030635524,16.057,10.673695666821029
302,200.66,172.93634670617757,258.0650660111569,121.443322362,31.030633498,16.055,11.326236452373264
310,200.71,172.30850115785142,257.8449218166061,121.443315818,31.030631433000003,16.052,11.991558554025831
318,200.75,171.6670439229929,257.6208662777208,121.443309132,31.030629331000004,16.05,12.671020303249096
325,200.79,171.09209061047295,257.42126758396626,121.443303139,31.030627458,16.048000000000002,13.279634261457549
332,200.81,170.5072311621043,257.2164860949852,121.443297043,31.030625537,16.046,13.899308395640498
339,200.85,169.9171644807211,257.0080081173219,121.443290893,31.030623582,16.043,14.525121271546029
346,200.85,169.31435759941814,256.7964935209602,121.44328461,31.030621598000003,16.038,15.163959717962843
353,200.84,168.70242683100514,256.5811155792326,121.443278232,31.030619578000003,16.035,15.812686874102743
